hotel_name,price_euros,rating,neighborhood
Cibeles by SkyKey,3.246,9.1,"Centro de Madrid, Madrid"
Apartamentos ALFISA Puerta del Sol,2.74,9.3,"Centro de Madrid, Madrid"
Social - Coliving & Coworking - Madrid,7.77,8.2,"Centro de Madrid, Madrid"
Hotel Pinar Plaza,4.895,8.9,"Ciudad Lineal, Madrid"
Remanso de luz y silencio en la Puerta del Sol,3.598,9.1,"Centro de Madrid, Madrid"
Sol by SkyKey,3.417,9.1,"Centro de Madrid, Madrid"
Rosewood Villa Magna,11.132,9.6,"Salamanca, Madrid"
Apartamentos Day Madrid SOL Centro Gran Via,2.796,8.3,"Centro de Madrid, Madrid"
Loft Imperial,38.889,8.1,"Arganzuela, Madrid"
Senator Barajas,961.0,7.9,"Barajas, Madrid"
Lofts Reformados en el Bernabéu,934.0,7.3,"Tetuán, Madrid"
Apartamento en Madrid,9.644,7.8,"Centro de Madrid, Madrid"
Royal Palace by SkyKey,7.954,9.5,"Centro de Madrid, Madrid"
Casa Rural Sierra Oeste,6.63,9.9,Madrid
1881 Madrid Ventas Hotel,1.329,8.9,"Ciudad Lineal, Madrid"
Preciosos apartamentos en el centro de Madrid,8.942,7.5,"Centro de Madrid, Madrid"
Eurostars Suites Mirasierra,1.215,8.9,"Fuencarral - El Pardo, Madrid"
Piso cerca al Centro de Madrid SAN LUCIANO,907.0,7.6,"Villaverde, Madrid"
Apartamentos Goya 75,850.0,6.5,"Salamanca, Madrid"
Cats Hostel Madrid Sol,930.0,8.2,"Centro de Madrid, Madrid"
NYX Hotel Madrid by Leonardo Hotels,1.294,8.4,"Tetuán, Madrid"
Modern and cozy-1Bedroom 1Bathroom-Azca,830.0,7.4,"Tetuán, Madrid"
MintyStay - Divino Pastor,940.0,7.3,"Centro de Madrid, Madrid"
Hostal Madrid Sol,891.0,8.0,"Centro de Madrid, Madrid"
Apartamentos Centro Jardines,997.0,8.3,"Centro de Madrid, Madrid"
