city,hotel_name,price_euros_first,price_euros_second,rating,num_reviews,quality_over_5,amen,apartamento,art,atocha,attract,bar,baraja,bathroom,bedroom,boast,box,breakfast,bright,buffet,build,car,castellana,central,centro,chamartin,channel,close,coffe,come,comfort,complex,connect,consist,continent,conveni,cuisin,daili,day,debod,decor,deposit,design,dine,dishwash,district,drink,drive,dryer,easi,eleg,enjoy,entranc,everi,extra,facil,famili,famou,fit,floor,foot,fridg,fulli,garden,gym,hair,hairdryer,heart,heat,histor,hostal,hotel,ideal,ifema,includ,inform,kettl,kitchenett,lift,live,locat,loung,madrid,main,mani,menu,mercado,microwav,miguel,minibar,near,nearbi,nearest,nonsmok,onsit,option,outdoor,oven,paid,paseo,point,pool,prado,public,railway,reach,recent,recept,reina,relax,renov,request,retiro,royal,safe,safeti,salamanca,san,santiago,satellit,season,seat,select,serv,servic,share,shop,short,shuttl,sightse,snack,sofia,soundproof,spaciou,spanish,squar,stadium,staff,stay,stop,street,suit,surround,swim,tapa,templ,terrac,toaster,toiletri,toledo,tour,train,triangl,view,wardrob,wash,wooden,avenu,barcelona,barceloneta,bath,batllo,beach,boqueria,boulevard,boutiqu,buse,camp,catalan,catalana,catalonia,cathedr,cocktail,contemporari,diagon,direct,eixampl,familia,fountain,gaudi,gothic,hire,hob,langel,larg,luggag,magic,mar,maria,market,mediterranean,miquel,montjuic,museum,musica,nou,nova,palau,park,pedrera,picasso,plaza,port,portal,quarter,rambla,reial,rental,rooftop,sagrada,sant,santa,sauna,separ,shower,site,smart,sofa,somorrostro,spa,storag,theatr,tivoli,use
Barcelona,Acevi Villarroel,979.0,2958.0,8.0,4367.0,4.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.4228519568536884,0.0,,0.0,0.0,3.670309873119363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0343211063993665,,0.0,0.0,0.0,3.532159534638546,0.0,0.0,,0.0,0.0,,0.0,,,2.571697584451253,0.0,0.0,,0.0,2.622341317270008,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.477510369391552,,0.0,0.0,0.0,,0.0,,3.921624301400269,,3.598850909137218,,,0.0,0.0,,,,2.547306131327094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,4.549597713789097,0.0,3.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,3.3826278006675823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8306525231945425,0.0,2.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.20494662343013,0.0,0.0,0.0,0.0,0.0,2.3609765531356004,0.0,0.0,0.0,0.0,0.0,0.0,3.094945728215801,2.559427491859439,0.0,0.0,3.7880929087757464,0.0,0.0,0.0,0.0,0.0,0.0,7.661305046389085,0.0,0.0,0.0,0.0
Barcelona,AinB Barcelona Sants Apartments,1326.0,4476.0,7.6,382.0,3.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.598850909137218,0.0,2.5117994428701844,0.0,,3.277267285009756,0.0,,,,0.0,0.0,,,,0.0,0.0,2.8072636557640203,2.5841201044498106,0.0,0.0,,3.4107986776342782,0.0,0.0,0.0,0.0,3.8306525231945425,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2566165378113583,0.0,0.0,3.4107986776342782,0.0,,0.0,0.0,,0.0,,,2.571697584451253,0.0,3.3826278006675823,,2.8390123540786005,0.0,,0.0,,,0.0,,,2.293317904661786,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.3811792604531203,0.0,,0.0,0.0,,0.0,3.277267285009756,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,,,2.547306131327094,0.0,3.0343211063993665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.433547245970436,0.0,0.0,0.0,0.0,0.0,3.3826278006675823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2525746724193842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.277267285009756,0.0,0.0,0.0,0.0,0.0,3.159484249353372,0.0,0.0,3.20494662343013,0.0,2.855272874950381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.908122935034875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,AinB Born-Dames Apartments,1545.0,3153.0,6.7,19.0,3.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.791759469228055,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,2.293317904661786,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,3.3285605793973065,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,2.2747988568945483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.20494662343013,0.0,3.8306525231945425,0.0,3.747270914255491,0.0,0.0,3.355228826479468,3.670309873119363,0.0,0.0,0.0,0.0,3.4107986776342782,0.0,0.0,0.0,0.0,2.3121863889661687,0.0,3.8306525231945425,0.0,0.0,0.0,3.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,3.747270914255491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,AinB Eixample-Miro Apartments,1006.0,3841.0,6.9,620.0,3.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,2.5117994428701844,0.0,,0.0,3.5004108363239657,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.4228519568536884,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,3.277267285009756,,,0.0,,,2.293317904661786,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.3811792604531203,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.522908239465452,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,3.2525746724193842,,,0.0,0.0,,0.0,2.2747988568945483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.277267285009756,0.0,0.0,0.0,0.0,0.0,3.8306525231945425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159484249353372,3.4107986776342782,0.0,0.0,0.0,0.0,2.3121863889661687,0.0,0.0,2.3609765531356004,0.0,0.0,0.0,2.2840155119994723,0.0,0.0,0.0,0.0,2.302707645011625,0.0,0.0,0.0,0.0,0.0,0.0,3.6339422289484884,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,AinB Las Ramblas-Guardia Apartments,1374.0,4136.0,7.4,538.0,3.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0743264410130657,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0343211063993665,0.0,0.0,0.0,0.0,3.875104285765376,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.747270914255491,,0.0,,,0.0,0.0,0.0,,2.8390123540786005,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,3.277267285009756,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,3.921624301400269,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8306525231945425,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,3.4397862145075306,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.3510262222824325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.20494662343013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3826278006675823,0.0,3.302585092994046,2.2840155119994723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6339422289484884
Barcelona,AinB Sagrada Familia Apartments,1346.0,2334.0,8.3,661.0,3.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,3.532159534638546,0.0,0.0,0.0,,0.0,,,0.0,0.0,2.5117994428701844,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.4228519568536884,0.0,,0.0,0.0,3.670309873119363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,2.571697584451253,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.3811792604531203,0.0,,0.0,0.0,,0.0,0.0,3.3285605793973065,,0.0,,0.0,,0.0,,,0.0,0.0,,,,2.547306131327094,0.0,0.0,0.0,0.0,3.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.547306131327094,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,3.1159991374136333,0.0,0.0,2.3510262222824325,0.0,0.0,0.0,3.875104285765376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8306525231945425,0.0,5.218875824868201,0.0,0.0,0.0,0.0,3.8306525231945425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3121863889661687,0.0,0.0,0.0,0.0,0.0,0.0,2.2840155119994723,0.0,0.0,0.0,7.678282475578317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,Akad Sweet Home,5184.0,5608.0,7.2,39.0,3.0,7.661305046389085,,,,0.0,,,2.8886092952179725,2.3914357606203094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,2.5117994428701844,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.791759469228055,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,2.622341317270008,,0.0,,,0.0,,,2.293317904661786,,0.0,2.3609765531356004,0.0,3.0343211063993665,0.0,0.0,,0.0,0.0,0.0,,2.401798547655856,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8306525231945425,0.0,0.0,0.0,,0.0,2.547306131327094,,0.0,,0.0,3.4397862145075306,0.0,0.0,0.0,0.0,0.0,,,,3.159484249353372,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,3.302585092994046,0.0,4.702052444564865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.094945728215801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5004108363239657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0743264410130657,0.0,0.0,0.0,0.0,0.0,0.0,4.60541529002325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4122698475231514,2.5002386204691085,0.0
Barcelona,Alcam Alio 2,1054.0,2274.0,8.1,34.0,3.0,0.0,,,,0.0,,,0.0,2.3914357606203094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,2.5117994428701844,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,3.4107986776342782,0.0,0.0,0.0,0.0,0.0,0.0,3.094945728215801,0.0,0.0,0.0,0.0,,0.0,2.2566165378113583,0.0,0.0,3.4107986776342782,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,2.8390123540786005,2.622341317270008,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,3.0343211063993665,2.535329940280379,0.0,,0.0,2.3811792604531203,3.70805020110221,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5004108363239657,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.8390123540786005,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.433547245970436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302707645011625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.559427491859439,0.0,0.0,0.0,0.0,2.3609765531356004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,Alcam Les Corts,1098.0,2752.0,6.8,63.0,3.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,2.5117994428701844,2.4228519568536884,,3.277267285009756,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,2.5841201044498106,0.0,0.0,,3.4107986776342782,0.0,0.0,0.0,0.0,0.0,3.5649493574615367,0.0,0.0,0.0,0.0,0.0,,2.791759469228055,0.0,0.0,0.0,3.4107986776342782,0.0,,0.0,0.0,,0.0,,,0.0,0.0,3.3826278006675823,,0.0,0.0,,0.0,,,0.0,,,2.293317904661786,,0.0,0.0,0.0,3.0343211063993665,0.0,0.0,,0.0,2.3811792604531203,0.0,,0.0,0.0,,0.0,3.277267285009756,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.159484249353372,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,3.302585092994046,2.433547245970436,0.0,0.0,0.0,0.0,0.0,3.3826278006675823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2525746724193842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.277267285009756,0.0,0.0,0.0,0.0,0.0,3.159484249353372,0.0,0.0,3.20494662343013,0.0,0.0,2.3121863889661687,2.302707645011625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302707645011625,0.0,0.0,0.0,2.3609765531356004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barcelona,Alcam Paseo de Gracia,1750.0,4326.0,8.0,150.0,4.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,2.4228519568536884,,3.277267285009756,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,2.5841201044498106,0.0,0.0,,3.4107986776342782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875104285765376,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.4107986776342782,0.0,,0.0,0.0,,0.0,,,2.571697584451253,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,2.293317904661786,,0.0,2.3609765531356004,0.0,0.0,0.0,0.0,,0.0,2.3811792604531203,0.0,,2.401798547655856,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,3.0343211063993665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,3.302585092994046,0.0,2.3510262222824325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5004108363239657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302707645011625,0.0,0.0,0.0,2.3609765531356004,0.0,0.0,0.0,0.0,0.0,0.0,2.4122698475231514,2.5002386204691085,0.0
Barcelona,Alcam Pau Claris,1118.0,2726.0,5.9,65.0,,3.8306525231945425,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0149030205422647,,,0.0,0.0,2.5117994428701844,2.4228519568536884,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,3.4107986776342782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2566165378113583,0.0,0.0,3.4107986776342782,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,2.622341317270008,,0.0,,,0.0,,,2.293317904661786,,0.0,2.3609765531356004,0.0,3.0343211063993665,2.535329940280379,0.0,,0.0,2.3811792604531203,0.0,,2.401798547655856,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8306525231945425,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.159484249353372,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.3510262222824325,0.0,0.0,0.0,0.0,0.0,0.0,3.0743264410130657,0.0,2.8390123540786005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.137505342634597,0.0,0.0,2.855272874950381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3285605793973065,0.0,0.0,2.4122698475231514,2.5002386204691085,0.0
Barcelona,Alcam Torrent,1012.0,2009.0,7.1,32.0,3.0,0.0,,,,0.0,,,0.0,2.3914357606203094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.8072636557640203,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.905703728577273,0.0,,0.0,2.2566165378113583,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,2.622341317270008,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,2.535329940280379,0.0,,0.0,2.3811792604531203,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.547306131327094,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.433547245970436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0743264410130657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.137505342634597,0.0,0.0,2.855272874950381,2.3121863889661687,2.302707645011625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.559427491859439,0.0,0.0,0.0,3.875104285765376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4122698475231514,2.5002386204691085,0.0
Barcelona,Alma Barcelona GL,4031.0,6341.0,8.9,473.0,5.0,0.0,,,,6.879572429015061,,,2.8886092952179725,0.0,0.0,0.0,0.0,0.0,0.0,3.0743264410130657,0.0,,0.0,,,0.0,0.0,0.0,2.4228519568536884,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.532159534638546,0.0,0.0,,0.0,0.0,,0.0,,,0.0,3.469639177657212,0.0,,0.0,0.0,,0.0,,,3.3826278006675823,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.477510369391552,,0.0,0.0,0.0,,3.0343211063993665,,0.0,,3.598850909137218,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5004108363239657,0.0,0.0,,0.0,0.0,,0.0,,3.277267285009756,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,4.549597713789097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.277267285009756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302707645011625,0.0,2.3609765531356004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7880929087757464,0.0,0.0,0.0,3.8306525231945425,0.0,0.0,7.661305046389085,0.0,0.0,0.0,0.0
Barcelona,Alos Apartments Paseo de Gracia-Diagonal,1187.0,2464.0,8.7,152.0,3.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,4.845703913707377,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0343211063993665,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,6.765255601335165,,,2.293317904661786,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,3.2525746724193842,0.0,0.0,0.0,0.0,,,,3.159484249353372,0.0,,0.0,3.2525746724193842,,,0.0,0.0,,3.7880929087757464,2.2747988568945483,0.0,3.302585092994046,0.0,0.0,0.0,0.0,0.0,3.875104285765376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.831801855029267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302707645011625,0.0,2.3609765531356004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8306525231945425,0.0,0.0,0.0,0.0
Barcelona,Amazing flat in classic boat- Barcelona,554.0,868.0,10.0,1.0,,0.0,,,,0.0,,,0.0,2.3914357606203094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,5.6145273115280405,0.0,0.0,0.0,,0.0,0.0,0.0,3.0343211063993665,0.0,0.0,0.0,0.0,0.0,0.0,2.905703728577273,0.0,,0.0,0.0,3.469639177657212,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,2.622341317270008,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,3.0343211063993665,2.535329940280379,0.0,,2.958813553891221,2.3811792604531203,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,3.921624301400269,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.3510262222824325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3121863889661687,0.0,0.0,0.0,3.3826278006675823,0.0,0.0,0.0,0.0,0.0,0.0,2.559427491859439,0.0,0.0,0.0,0.0,0.0,3.8306525231945425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
