hotel_name,price_euros,rating,neighborhood
Amazing flat 5 balconies in Chueca - Gran Via,3711.0,9.7,"Madrid City Center, Madrid"
Fly Rooms Madrid Airport,1030.0,9.0,"Barajas, Madrid"
LOFT PRINCIPE PIO,3840.0,9.4,"Moncloa-Aravaca, Madrid"
Aspasios Atocha Apartments,1127.0,8.8,"Madrid City Center, Madrid"
Abalú Design Boutique Hotel Gran Via,1615.0,7.9,"Madrid City Center, Madrid"
Turísticos Cuenca 3,879.0,7.8,"Tetuan, Madrid"
Leonardo Hotel Madrid City Center,1219.0,8.4,"Chamberi, Madrid"
NH Collection Madrid Eurobuilding,1526.0,8.9,"Chamartín, Madrid"
Hostal Central Palace Madrid,1280.0,9.2,"Madrid City Center, Madrid"
Apartamento en el Rastro,2600.0,8.8,"Madrid City Center, Madrid"
Hostal Esparteros,1177.0,8.2,"Madrid City Center, Madrid"
"NEW Lavapies Spacious flat, 2 bedrooms and 2 balconies",1741.0,9.0,"Madrid City Center, Madrid"
"voco Madrid Retiro, an IHG Hotel",1299.0,8.7,"Retiro, Madrid"
Vincci Centrum,1973.0,8.4,"Madrid City Center, Madrid"
Emperador,2070.0,8.7,"Madrid City Center, Madrid"
Eurostars Suites Mirasierra,1215.0,8.9,"Fuencarral-El Pardo, Madrid"
Apartamentos Alcalá,1780.0,9.0,"Salamanca, Madrid"
Melia Avenida de America,1241.0,8.9,"San Blas, Madrid"
Hotel Maydrit Airport,1031.0,9.0,"Barajas, Madrid"
Luxury and elegant apartment Madrid,866.0,9.6,"Latina, Madrid"
Hostal Madrid Sol,891.0,8.0,"Madrid City Center, Madrid"
NH Madrid Principe de Vergara,1286.0,8.5,"Salamanca, Madrid"
madrid central gran via Suites,1957.0,7.4,"Madrid City Center, Madrid"
Preciados Gran Via Luxury Callao,4555.0,8.8,"Madrid City Center, Madrid"
Hostal La Casa de La Plaza,1023.0,7.1,"Madrid City Center, Madrid"
Bob W Arte,1110.0,9.2,"Arganzuela, Madrid"
Book in Madrid- Puerta Del Sol,1439.0,9.2,"Madrid City Center, Madrid"
Piso Espectacular en el Centro de Madrid,1071.0,7.8,"Madrid City Center, Madrid"
Axor Barajas,1143.0,8.7,"San Blas, Madrid"
"Impresionante Tríplex en Canaleja, Sol",8029.0,8.7,"Madrid City Center, Madrid"
Urban Inn Madrid,500.0,7.3,"Madrid City Center, Madrid"
Atocha Arrendamiento de Temporada,1719.0,8.3,"Madrid City Center, Madrid"
Rincón de Gran Vía,5670.0,8.2,"Madrid City Center, Madrid"
1 bedroom 1 bathroom furnished - Chamberí - cozy modern- MintyStay,673.0,7.0,"Tetuan, Madrid"
Bright with views -2Bd 1Bth- Bernabeu,1253.0,8.9,"Tetuan, Madrid"
Tirso Boutique,1934.0,7.9,"Madrid City Center, Madrid"
Minty Stay - Imperial 2BD,921.0,7.8,"Madrid City Center, Madrid"
La Casa de Postas,1816.0,6.8,"Madrid City Center, Madrid"
Minty Stay- 1BD,905.0,8.3,"Tetuan, Madrid"
JW Marriott Hotel Madrid,3862.0,8.7,"Madrid City Center, Madrid"
1 bedroom 1 bathroom furnished - Sol - bright refurbished - MintyStay,1143.0,8.2,"Madrid City Center, Madrid"
Canopy by Hilton Madrid Castellana,1457.0,8.7,"Tetuan, Madrid"
2 bedrooms 2 bathrooms furnished - Bernabeu - Business area with terrace - Minty Stay,1209.0,8.6,"Tetuan, Madrid"
Madrid Boutique Apartment,3420.0,9.2,"Ciudad Lineal, Madrid"
Regente Hotel,2603.0,8.5,"Madrid City Center, Madrid"
1 bedrooms 1 bathroom furnished - Salamanca - cozy & equipped - MintyStay,869.0,6.5,"Salamanca, Madrid"
Minty Stay - Galdo,1046.0,9.2,"Madrid City Center, Madrid"
APARTAMENTO EN SANTA ANA - SOL (2H + 2B),2817.0,8.7,"Madrid City Center, Madrid"
Apartamento con terraza céntrico moderno Nuevo,839.0,8.8,"Tetuan, Madrid"
"SEISSTA Madrid Centro ""Remodelado""",2067.0,8.8,"Madrid City Center, Madrid"
